Run   2:,Pupil H1 ,Pupil V1 ,Pupil D1 ,P-CR H1  ,P-CR V1  ,Dig Inp 1A
145751,  246.80,  147.80,  157.00,   12.30,   -5.20,   14.00
145752,  246.80,  147.80,  157.00,   12.30,   -5.20,   14.00
145753,  246.80,  147.70,  158.00,   12.30,   -5.20,   14.00
145754,  246.80,  147.70,  157.00,   12.10,   -5.20,   14.00
145755,  246.90,  147.80,  157.00,   12.30,   -5.10,   14.00
145756,  246.50,  147.50,  156.00,   12.20,   -5.10,   14.00
145757,  242.80,  142.00,  158.00,   11.00,   -7.60,   14.00
145758,  236.70,  136.30,  157.00,    8.60,  -10.30,   14.00
145759,  230.30,  130.40,  159.00,    6.00,  -12.50,   14.00
145760,  224.90,  127.30,  159.00,    3.80,  -14.80,   14.00
145761,  220.20,  124.50,  159.00,    1.80,  -15.90,   14.00
145762,  216.50,  123.90,  158.00,    0.50,  -15.20,   14.00
145763,  212.90,  122.50,  158.00,   -1.10,  -15.80,   14.00
145764,  209.90,  121.60,  158.00,   -2.80,  -16.50,   14.00
145765,  208.00,  121.30,  159.00,   -3.60,  -16.70,   14.00
145766,  208.00,  121.30,  157.00,   -3.60,  -16.60,   14.00
145767,  207.80,  121.30,  157.00,   -3.80,  -16.60,   14.00
145768,  207.70,  121.20,  156.00,   -4.20,  -16.70,   14.00
145769,  207.90,  121.30,  155.00,   -4.20,  -16.60,   14.00
145770,  208.10,  121.30,  155.00,   -4.20,  -16.70,   14.00
145771,  208.00,  121.30,  154.00,   -4.30,  -16.60,   14.00
145772,  208.20,  121.30,  154.00,   -4.20,  -16.60,   14.00
145773,  207.90,  121.30,  154.00,   -4.60,  -16.70,   14.00
145774,  208.30,  121.30,  154.00,   -4.30,  -16.70,   14.00
145775,  208.30,  121.20,  153.00,   -4.50,  -16.80,   14.00
145776,  208.40,  121.20,  152.00,   -4.30,  -16.80,   14.00
145777,  208.30,  121.20,  152.00,   -4.50,  -16.90,   14.00
145778,  208.30,  121.20,  151.00,   -4.50,  -16.90,   14.00
145779,  208.20,  121.10,  152.00,   -4.60,  -16.90,   14.00
145780,  208.30,  121.10,  151.00,   -4.30,  -16.90,   14.00
145781,  208.40,  121.20,  152.00,   -4.50,  -16.80,   14.00
145782,  208.60,  121.10,  150.00,   -4.00,  -16.90,   14.00
145783,  208.30,  121.20,  150.00,   -4.50,  -16.80,   14.00
145784,  208.50,  121.20,  151.00,   -4.10,  -16.90,   14.00
145785,  208.50,  121.10,  150.00,   -4.20,  -17.00,   14.00
145786,  208.50,  121.10,  152.00,   -4.10,  -17.00,   14.00
145787,  208.60,  121.10,  150.00,   -4.00,  -17.10,   14.00
145788,  208.60,  121.20,  149.00,   -4.10,  -17.00,   14.00
145789,  208.70,  121.20,  150.00,   -3.90,  -17.00,   14.00
145790,  208.50,  121.10,  151.00,   -4.10,  -17.00,   14.00
145791,  208.70,  121.10,  151.00,   -3.90,  -17.00,   14.00
145792,  208.40,  121.10,  151.00,   -4.10,  -17.00,   14.00
145793,  208.60,  121.00,  152.00,   -4.10,  -17.10,   14.00
145794,  208.70,  121.00,  152.00,   -3.90,  -17.20,   14.00
145795,  208.80,  121.00,  153.00,   -3.70,  -17.20,   14.00
145796,  208.70,  121.10,  153.00,   -3.90,  -17.00,   14.00
145797,  208.60,  121.10,  152.00,   -3.90,  -17.10,   14.00
145798,  208.90,  121.00,  153.00,   -3.70,  -17.20,   14.00
145799,  208.80,  121.30,  153.00,   -3.70,  -17.00,   14.00
145800,  208.80,  121.30,  154.00,   -3.80,  -17.00,   14.00
145801,  209.30,  121.20,  155.00,   -3.30,  -17.00,   14.00
145802,  208.90,  121.30,  154.00,   -3.70,  -17.00,   14.00
145803,  209.20,  121.30,  157.00,   -3.40,  -16.90,   14.00
145804,  208.90,  121.50,  156.00,   -3.70,  -16.80,   14.00
145805,  209.10,  121.50,  156.00,   -3.50,  -16.60,   14.00
145806,  209.20,  121.30,  156.00,   -3.50,  -16.80,   14.00
145807,  209.20,  121.30,  157.00,   -3.50,  -16.90,   14.00
145808,  209.00,  121.30,  156.00,   -3.60,  -16.90,   14.00
145809,  209.20,  121.30,  157.00,   -3.50,  -16.90,   14.00
145810,  209.10,  121.30,  158.00,   -3.50,  -16.90,   14.00
145811,  209.40,  121.20,  159.00,   -3.30,  -17.00,   14.00
145812,  209.30,  121.30,  158.00,   -3.40,  -17.00,   14.00
145813,  209.70,  121.30,  158.00,   -3.00,  -16.80,   14.00
145814,  209.30,  121.30,  158.00,   -3.50,  -16.80,   14.00
145815,  209.60,  121.30,  159.00,   -3.20,  -16.80,   14.00
145816,  209.50,  121.30,  159.00,   -3.50,  -16.80,   14.00
145817,  209.40,  121.30,  159.00,   -3.30,  -16.80,   14.00
145818,  209.40,  121.30,  160.00,   -3.60,  -16.80,   14.00
145819,  209.70,  121.30,  159.00,   -3.20,  -16.80,   14.00
145820,  209.80,  121.50,  161.00,   -3.30,  -16.60,   14.00
145821,  212.30,  123.90,  160.00,   -2.40,  -15.10,   14.00
145822,  217.10,  124.80,  160.00,    0.00,  -15.20,   14.00
145823,  222.00,  128.90,  160.00,    1.50,  -11.30,   14.00
145824,  222.60,  151.10,  148.00,    0.00,   11.50,   14.00
145825,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145826,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145827,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145828,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145829,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145830,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145831,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145832,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145833,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145834,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145835,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145836,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145837,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145838,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145839,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145840,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145841,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145842,  242.50,  195.80,   22.00,  200.10,    8.80,   14.00
145843,  287.30,  191.80,   13.00,  245.30,    5.00,   14.00
145844,  344.70,  212.50,   26.00,   -6.70,  177.50,   14.00
145845,  345.90,  211.80,   17.00,   -8.80,  180.10,   14.00
145846,  245.20,  182.90,  143.00,  204.30,   -3.60,   14.00
145847,  353.40,  190.30,   33.00,   -3.00,  164.30,   14.00
145848,  247.10,  176.10,  173.00,    8.10,   20.60,   14.00
145849,  247.80,  173.20,  171.00,    8.80,   18.30,   14.00
145850,  249.10,  171.20,  169.00,   11.10,   16.60,   14.00
145851,  249.70,  168.00,  169.00,   11.70,   13.10,   14.00
145852,  249.60,  167.10,  168.00,   12.10,   12.10,   14.00
145853,  250.80,  163.70,  168.00,   13.90,    8.40,   14.00
145854,  251.30,  163.30,  163.00,   14.10,    8.00,   14.00
145855,  251.60,  162.10,  159.00,   14.30,    6.80,   14.00
145856,  252.10,  161.00,  155.00,   14.70,    5.60,   14.00
145857,  251.90,  160.00,  163.00,   14.40,    4.60,   14.00
145858,  251.90,  159.30,  156.00,   14.50,    3.80,   14.00
145859,  252.00,  158.80,  154.00,   14.30,    3.10,   14.00
145860,  252.30,  158.20,  155.00,   14.60,    2.50,   14.00
145861,  252.40,  157.80,  153.00,   14.70,    2.00,   14.00
145862,  252.40,  157.40,  153.00,   14.70,    1.60,   14.00
145863,  252.50,  157.00,  155.00,   14.90,    1.30,   14.00
145864,  252.60,  156.90,  153.00,   15.00,    1.10,   14.00
145865,  252.50,  156.60,  153.00,   14.80,    0.80,   14.00
145866,  252.50,  156.50,  153.00,   14.90,    0.70,   14.00
145867,  252.50,  156.40,  155.00,   14.90,    0.50,   14.00
145868,  252.60,  156.10,  154.00,   14.80,    0.20,   14.00
145869,  252.60,  156.10,  155.00,   14.80,    0.20,   14.00
145870,  252.50,  156.00,  156.00,   14.90,    0.00,   14.00
145871,  252.60,  156.00,  156.00,   15.10,   -0.10,   14.00
145872,  252.60,  156.10,  154.00,   15.00,    0.00,   14.00
145873,  252.80,  156.10,  157.00,   15.10,    0.00,   14.00
145874,  252.60,  156.10,  156.00,   15.00,    0.00,   14.00
145875,  252.60,  156.00,  156.00,   14.90,   -0.10,   14.00
145876,  252.50,  155.90,  159.00,   14.80,   -0.20,   14.00
145877,  252.60,  155.80,  157.00,   14.80,   -0.30,   14.00
145878,  252.50,  155.80,  159.00,   14.60,   -0.30,   14.00
145879,  252.60,  155.90,  158.00,   14.90,   -0.20,   14.00
145880,  252.70,  156.00,  158.00,   15.00,   -0.10,   14.00
145881,  252.90,  156.00,  159.00,   15.30,   -0.10,   14.00
145882,  252.80,  155.90,  159.00,   15.10,   -0.10,   14.00
145883,  253.00,  155.90,  158.00,   15.30,   -0.10,   14.00
145884,  253.00,  155.80,  159.00,   15.10,   -0.30,   14.00
145885,  252.90,  155.70,  157.00,   15.00,   -0.50,   14.00
145886,  252.80,  155.60,  158.00,   15.00,   -0.60,   14.00
145887,  252.80,  155.50,  158.00,   14.80,   -0.50,   14.00
145888,  253.00,  155.50,  157.00,   15.00,   -0.60,   14.00
145889,  252.80,  155.60,  159.00,   15.00,   -0.40,   14.00
145890,  253.20,  155.70,  156.00,   15.30,   -0.30,   14.00
145891,  252.90,  155.60,  157.00,   14.90,   -0.60,   14.00
145892,  253.10,  155.50,  156.00,   15.00,   -0.60,   14.00
145893,  252.80,  155.50,  155.00,   14.80,   -0.70,   14.00
145894,  253.00,  155.30,  155.00,   15.10,   -0.80,   14.00
145895,  252.90,  155.40,  156.00,   14.80,   -0.60,   14.00
145896,  252.90,  155.40,  155.00,   15.00,   -0.60,   14.00
145897,  252.80,  155.30,  155.00,   14.70,   -0.90,   14.00
145898,  252.90,  155.10,  155.00,   15.00,   -1.00,   14.00
145899,  253.00,  155.10,  154.00,   15.10,   -1.00,   14.00
145900,  252.80,  155.20,  155.00,   15.00,   -1.00,   14.00
145901,  252.90,  155.20,  153.00,   15.00,   -1.00,   14.00
145902,  253.10,  155.30,  154.00,   15.10,   -0.90,   14.00
145903,  252.90,  155.30,  153.00,   14.90,   -0.90,   14.00
145904,  252.80,  155.30,  153.00,   14.80,   -0.80,   14.00
145905,  253.00,  155.30,  153.00,   14.80,   -0.90,   14.00
145906,  253.00,  155.10,  152.00,   15.10,   -1.00,   14.00
145907,  252.80,  155.10,  152.00,   15.00,   -1.00,   14.00
145908,  253.00,  155.20,  153.00,   14.90,   -0.80,   14.00
145909,  253.10,  155.30,  153.00,   15.00,   -0.80,   14.00
145910,  253.10,  155.30,  152.00,   14.90,   -0.80,   14.00
145911,  253.30,  155.30,  153.00,   15.30,   -0.80,   14.00
145912,  253.10,  155.30,  154.00,   15.00,   -0.80,   14.00
145913,  253.30,  155.40,  154.00,   15.40,   -0.60,   14.00
145914,  253.20,  155.60,  154.00,   15.10,   -0.50,   14.00
145915,  253.30,  155.80,  153.00,   15.10,   -0.10,   14.00
145916,  253.00,  156.40,  154.00,   15.20,    0.60,   14.00
145917,  251.50,  159.30,  154.00,   14.40,    3.80,   14.00
145918,  247.40,  172.30,  148.00,   11.50,   17.50,   14.00
145919,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145920,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145921,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145922,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145923,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145924,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145925,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145926,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145927,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145928,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145929,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145930,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145931,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145932,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145933,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145934,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145935,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145936,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145937,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145938,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145939,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145940,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145941,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145942,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145943,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145944,    9.50,  214.10,   14.00, -133.60,    5.30,   14.00
145945,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
145946,  134.30,  231.10,   22.00,  -16.10,   22.60,   14.00
145947,  113.60,  228.00,   13.00,  -38.80,   27.00,   14.00
145948,  120.40,  228.70,   42.00,  -34.80,   32.90,   14.00
145949,   63.30,  206.50,   24.00,   30.00,    0.00,   14.00
145950,   64.30,  207.40,   19.00,   31.40,    0.50,   14.00
145951,   94.90,  222.60,   22.00,   60.50,   15.90,   14.00
145952,  145.30,  191.00,   23.00,  112.40,  -15.60,   14.00
145953,   84.20,  218.30,   13.00,   51.70,   11.50,   14.00
145954,   39.30,  180.30,   29.00,    6.80,  -26.30,   14.00
145955,  161.90,  183.30,  121.00,  130.10,  -23.40,   14.00
145956,  162.20,  180.60,  132.00,  130.20,  -26.10,   14.00
145957,  162.30,  177.30,  138.00,  130.60,  -29.40,   14.00
145958,  162.80,  175.10,  145.00,  131.00,  -31.50,   14.00
145959,  163.10,  172.10,  147.00,  -23.10,   19.20,   14.00
145960,  163.70,  171.40,  155.00,  -22.60,   18.60,   14.00
145961,  164.60,  168.30,  155.00,  -20.10,   16.00,   14.00
145962,  165.90,  167.40,  158.00,  -18.60,   15.00,   14.00
145963,  165.60,  164.30,  155.00,  -20.00,   11.60,   14.00
145964,  166.50,  163.70,  158.00,  -20.60,   10.90,   14.00
145965,  166.50,  161.10,  162.00,  -21.60,    8.10,   14.00
145966,  166.80,  160.80,  161.00,  -21.20,    7.60,   14.00
145967,  167.20,  159.60,  160.00,  -20.80,    6.40,   14.00
145968,  167.10,  158.80,  155.00,  -20.80,    5.60,   14.00
145969,  167.30,  158.10,  160.00,  -20.70,    5.00,   14.00
145970,  167.20,  157.40,  162.00,  -20.70,    4.10,   14.00
145971,  167.10,  156.90,  159.00,  -21.00,    3.50,   14.00
145972,  167.10,  156.40,  156.00,  -20.80,    3.00,   14.00
145973,  167.10,  156.00,  156.00,  -21.10,    2.60,   14.00
145974,  167.00,  155.80,  154.00,  -21.20,    2.30,   14.00
145975,  167.00,  155.50,  155.00,  -21.10,    1.90,   14.00
145976,  167.00,  155.30,  154.00,  -21.20,    1.70,   14.00
145977,  166.90,  155.00,  155.00,  -21.30,    1.30,   14.00
145978,  167.20,  154.80,  155.00,  -21.10,    1.10,   14.00
145979,  167.00,  154.60,  155.00,  -21.20,    0.80,   14.00
145980,  167.00,  154.40,  155.00,  -21.40,    0.60,   14.00
145981,  167.10,  154.30,  156.00,  -21.10,    0.50,   14.00
145982,  167.10,  154.10,  155.00,  -21.30,    0.30,   14.00
145983,  166.90,  153.80,  154.00,  -21.50,    0.00,   14.00
145984,  167.00,  153.60,  156.00,  -21.40,   -0.10,   14.00
145985,  167.10,  153.50,  156.00,  -21.30,   -0.20,   14.00
145986,  167.10,  153.40,  156.00,  -21.10,   -0.30,   14.00
145987,  167.30,  153.50,  154.00,  -21.00,   -0.30,   14.00
145988,  167.10,  153.50,  155.00,  -21.30,   -0.30,   14.00
145989,  168.00,  153.90,  155.00,  -21.00,   -0.30,   14.00
145990,  173.60,  158.80,  158.00,  -18.30,    1.00,   14.00
145991,  182.30,  162.60,  158.00,  -13.60,    2.10,   14.00
145992,  184.30,  164.80,  158.00,  -13.80,    3.60,   14.00
145993,  184.30,  164.30,  159.00,  -14.10,    2.60,   14.00
145994,  184.90,  164.10,  158.00,  -13.90,    2.50,   14.00
145995,  185.10,  164.30,  157.00,  -13.60,    2.70,   14.00
145996,  185.30,  164.40,  158.00,  -13.60,    2.90,   14.00
145997,  185.50,  164.40,  159.00,  -13.60,    2.90,   14.00
145998,  185.60,  164.50,  160.00,  -13.50,    3.00,   14.00
145999,  185.80,  164.50,  159.00,  -13.20,    3.10,   14.00
146000,  185.80,  164.50,  159.00,  -13.40,    3.20,   14.00
146001,  185.70,  164.40,  159.00,  -13.50,    3.10,   14.00
146002,  186.00,  164.40,  160.00,  -13.30,    3.10,   14.00
146003,  185.90,  164.50,  159.00,  -13.30,    3.10,   14.00
146004,  185.80,  164.50,  158.00,  -13.30,    3.10,   14.00
146005,  186.10,  164.50,  159.00,  -13.20,    3.10,   14.00
146006,  186.10,  164.50,  158.00,  -13.10,    3.10,   14.00
146007,  186.00,  164.50,  159.00,  -13.30,    3.10,   14.00
146008,  186.10,  164.40,  157.00,  -13.10,    3.10,   14.00
146009,  186.10,  164.30,  159.00,  -13.30,    3.00,   14.00
146010,  186.00,  164.30,  158.00,  -13.50,    3.00,   14.00
146011,  186.20,  164.30,  157.00,  -13.20,    3.00,   14.00
146012,  186.00,  164.30,  157.00,  -13.50,    3.00,   14.00
146013,  186.30,  164.30,  158.00,  -13.20,    3.00,   14.00
146014,  186.10,  164.30,  157.00,  -13.40,    3.00,   14.00
146015,  186.10,  164.40,  158.00,  -13.30,    3.10,   14.00
146016,  186.10,  164.40,  157.00,  -13.30,    3.10,   14.00
146017,  186.20,  164.30,  158.00,  -13.20,    3.00,   14.00
146018,  186.10,  164.30,  157.00,  -13.30,    3.00,   14.00
146019,  186.30,  164.40,  157.00,  -13.20,    3.10,   14.00
146020,  186.20,  164.50,  158.00,  -13.30,    3.20,   14.00
146021,  186.60,  164.50,  159.00,  -12.90,    3.30,   14.00
146022,  186.30,  164.50,  159.00,  -13.20,    3.20,   14.00
146023,  186.50,  164.50,  159.00,  -13.10,    3.30,   14.00
146024,  186.40,  164.60,  158.00,  -13.10,    3.30,   14.00
146025,  184.50,  162.80,  159.00,  -14.00,    2.20,   14.00
146026,  181.50,  161.80,  157.00,  -15.00,    2.70,   14.00
146027,  178.60,  158.40,  157.00,  -16.00,    0.60,   14.00
146028,  176.60,  158.20,  158.00,  -16.60,    1.30,   14.00
146029,  175.60,  157.20,  159.00,  -17.00,    0.80,   14.00
146030,  175.80,  156.80,  160.00,  -17.10,    0.50,   14.00
146031,  175.80,  156.70,  160.00,  -17.00,    0.60,   14.00
146032,  175.80,  156.60,  161.00,  -17.00,    0.60,   14.00
146033,  175.90,  156.60,  160.00,  -17.00,    0.50,   14.00
146034,  175.90,  156.40,  160.00,  -17.30,    0.30,   14.00
146035,  176.00,  156.30,  161.00,  -17.20,    0.20,   14.00
146036,  176.30,  156.30,  160.00,  -17.00,    0.30,   14.00
146037,  176.30,  156.30,  161.00,  -17.00,    0.20,   14.00
146038,  176.20,  156.10,  160.00,  -17.20,    0.10,   14.00
146039,  176.10,  156.10,  160.00,  -17.00,    0.00,   14.00
146040,  176.30,  156.10,  160.00,  -17.10,    0.00,   14.00
146041,  176.50,  156.00,  160.00,  -17.10,    0.00,   14.00
146042,  176.30,  156.00,  160.00,  -17.10,    0.00,   14.00
146043,  176.30,  155.80,  159.00,  -17.00,   -0.30,   14.00
146044,  176.50,  155.60,  159.00,  -17.00,   -0.50,   14.00
146045,  176.60,  155.60,  161.00,  -16.60,   -0.50,   14.00
146046,  176.60,  155.60,  158.00,  -17.00,   -0.50,   14.00
146047,  176.60,  155.50,  159.00,  -17.00,   -0.50,   14.00
146048,  176.60,  155.50,  159.00,  -17.00,   -0.60,   14.00
146049,  176.80,  155.40,  158.00,  -16.80,   -0.70,   14.00
146050,  176.70,  155.30,  160.00,  -16.90,   -0.80,   14.00
146051,  176.80,  155.20,  159.00,  -16.90,   -1.00,   14.00
146052,  176.60,  155.30,  159.00,  -17.00,   -0.90,   14.00
146053,  176.70,  155.30,  160.00,  -17.00,   -0.80,   14.00
146054,  176.60,  155.30,  158.00,  -17.10,   -0.90,   14.00
146055,  176.80,  155.30,  158.00,  -17.00,   -0.80,   14.00
146056,  176.60,  155.30,  158.00,  -17.10,   -0.80,   14.00
146057,  176.80,  155.10,  159.00,  -17.00,   -1.00,   14.00
146058,  176.80,  155.20,  159.00,  -16.90,   -1.00,   14.00
146059,  176.70,  155.30,  159.00,  -17.10,   -0.90,   14.00
146060,  176.80,  155.30,  160.00,  -17.00,   -0.80,   14.00
146061,  176.70,  155.50,  159.00,  -17.10,   -0.70,   14.00
146062,  176.80,  155.50,  159.00,  -17.10,   -0.70,   14.00
146063,  176.70,  155.30,  160.00,  -17.30,   -0.80,   14.00
146064,  177.00,  155.40,  160.00,  -17.00,   -0.70,   14.00
146065,  177.00,  155.50,  161.00,  -16.80,   -0.60,   14.00
146066,  176.80,  155.50,  162.00,  -17.10,   -0.60,   14.00
146067,  177.00,  155.60,  162.00,  -16.80,   -0.60,   14.00
146068,  177.00,  155.80,  162.00,  -17.00,   -0.50,   14.00
146069,  177.70,  156.80,  162.00,  -16.60,   -0.20,   14.00
146070,  180.70,  161.20,  163.00,  -14.70,    0.80,   14.00
146071,  182.60,  161.80,  162.00,  -14.10,    1.30,   14.00
146072,  183.00,  162.60,  164.00,  -14.40,    1.60,   14.00
146073,  183.10,  162.80,  165.00,  -14.30,    1.60,   14.00
146074,  183.20,  162.80,  164.00,  -14.30,    1.70,   14.00
146075,  183.40,  162.90,  165.00,  -14.30,    1.80,   14.00
146076,  183.50,  162.90,  165.00,  -14.00,    1.80,   14.00
146077,  183.50,  162.80,  165.00,  -14.10,    1.80,   14.00
146078,  183.50,  163.00,  164.00,  -14.10,    2.00,   14.00
146079,  183.80,  163.00,  167.00,  -13.80,    2.00,   14.00
146080,  183.60,  162.90,  165.00,  -14.20,    2.00,   14.00
146081,  183.60,  163.00,  165.00,  -13.90,    2.10,   14.00
146082,  183.80,  163.00,  165.00,  -14.00,    2.10,   14.00
146083,  183.80,  163.00,  164.00,  -13.80,    2.10,   14.00
146084,  183.80,  163.00,  165.00,  -14.10,    2.10,   14.00
146085,  183.80,  163.00,  165.00,  -13.70,    2.10,   14.00
146086,  183.60,  163.00,  164.00,  -14.10,    2.20,   14.00
146087,  184.00,  163.00,  164.00,  -13.60,    2.10,   14.00
146088,  183.60,  163.00,  165.00,  -14.00,    2.10,   14.00
146089,  184.00,  162.90,  164.00,  -13.80,    2.10,   14.00
146090,  183.80,  163.00,  164.00,  -13.90,    2.10,   14.00
146091,  184.00,  163.00,  164.00,  -13.60,    2.20,   14.00
146092,  183.80,  163.00,  164.00,  -13.90,    2.20,   14.00
