time_s	task	event	info	record_time_s
246.8596	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	246.8598
246.8715	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	246.8733
246.8715	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	246.8734
247.8660	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	247.8663
247.8660	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	247.8668
247.8660	CT-Shaped Checkerboard RH	ResponseReward	0.0475	247.8671
247.8660	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	247.8674
247.8848	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	247.8867
247.8848	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	247.8868
247.8848	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	247.8869
247.9197	Fixation	Reward	Auto	247.9674
247.9197	Fixation	TaskReward	0.0475	247.9677
248.9193	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	248.9195
248.9193	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	248.9200
248.9193	CT-Shaped Checkerboard RH	ResponseReward	0.0475	248.9203
248.9193	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	248.9208
248.9380	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	248.9400
248.9380	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	248.9401
248.9380	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	248.9402
248.9729	Fixation	Reward	Auto	249.0206
248.9729	Fixation	TaskReward	0.0475	249.0210
249.7325	Fixation	Fixation	Out	249.7327
249.7325	Fixation	Fixation	Out	249.7362
249.9460	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	249.9462
249.9460	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	249.9467
249.9460	CT-Shaped Checkerboard RH	ResponseReward	0.0475	249.9470
249.9460	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	249.9473
249.9647	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	249.9666
249.9647	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	249.9667
249.9647	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	249.9668
249.9995	Fixation	Reward	Auto	250.0473
249.9995	Fixation	TaskReward	0.0475	250.0476
250.9463	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	250.9465
250.9463	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	250.9473
250.9646	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	250.9666
250.9646	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	250.9667
250.9646	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	250.9667
251.9993	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	251.9995
251.9993	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	252.0016
252.0179	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	252.0198
252.0179	CT-Shaped Checkerboard RH	NewState	TRIAL_END	252.0199
252.0179	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	252.0200
252.0179	CT-Shaped Checkerboard RH	TrialCompleted	n/a	252.0532
252.0179	CT-Shaped Checkerboard LH	NewMiniBlock	21	252.0559
252.0179	CT-Shaped Checkerboard LH	DecideNewState	INIT_TRIAL	252.0561
252.0179	CT-Shaped Checkerboard LH	NewStimulus	3	252.0643
252.0179	CT-Shaped Checkerboard LH	CombinedStim	CurveSegDL+BlankR	252.0643
252.0179	CT-Shaped Checkerboard LH	DecideNewState	PREFIXATION	252.0912
252.0979	CT-Shaped Checkerboard LH	NewState	INIT_TRIAL	252.0997
252.0979	CT-Shaped Checkerboard LH	NewState	PREFIXATION	252.0998
252.0979	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	252.0999
252.3095	Fixation	Fixation	In	252.3097
252.5458	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	252.5460
252.5646	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	252.5663
252.5646	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	252.5664
252.8925	Fixation	Fixation	Out	252.8927
252.8925	Fixation	Fixation	Out	252.8962
253.5461	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	253.5464
253.5461	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	253.5469
253.5461	CT-Shaped Checkerboard LH	ResponseReward	0.0475	253.5471
253.5461	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	253.5475
253.5645	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	253.5664
253.5645	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	253.5665
253.5645	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	253.5666
253.5999	Fixation	Reward	Auto	253.6476
253.5999	Fixation	TaskReward	0.0475	253.6479
254.5868	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	254.5871
254.5868	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	254.5879
254.6045	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	254.6064
254.6045	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	254.6065
254.6045	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	254.6066
254.8791	Fixation	Fixation	In	254.8793
255.1097	Fixation	Fixation	Out	255.1099
255.1097	Fixation	Fixation	Out	255.1133
255.6390	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	255.6393
255.6390	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	255.6401
255.6578	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	255.6596
255.6578	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	255.6597
255.6578	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	255.6598
256.6537	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	256.6539
256.6537	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	256.6547
256.6710	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	256.6730
256.6710	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	256.6731
256.6710	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	256.6732
256.7191	Fixation	Fixation	In	256.7194
257.7061	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	257.7063
257.7061	CT-Shaped Checkerboard LH	DecideNewState	TRIAL_END	257.7083
257.7243	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	257.7262
257.7243	CT-Shaped Checkerboard LH	NewState	TRIAL_END	257.7263
257.7243	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	257.7264
257.7243	CT-Shaped Checkerboard LH	TrialCompleted	n/a	257.7594
257.7243	CT-Shaped Checkerboard LH	DecideNewState	INIT_TRIAL	257.7612
257.7243	CT-Shaped Checkerboard LH	NewStimulus	3	257.7668
257.7243	CT-Shaped Checkerboard LH	CombinedStim	CurveSegDL+BlankR	257.7668
257.7870	Fixation	Fixation	Out	257.7872
257.7870	Fixation	Fixation	Out	257.7907
257.7243	CT-Shaped Checkerboard LH	DecideNewState	PREFIXATION	257.7908
257.8043	CT-Shaped Checkerboard LH	NewState	INIT_TRIAL	257.8061
257.8043	CT-Shaped Checkerboard LH	NewState	PREFIXATION	257.8062
257.8043	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	257.8063
257.8141	Fixation	Fixation	In	257.8143
258.2523	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	258.2526
258.2710	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	258.2728
258.2710	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	258.2729
259.2655	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	259.2657
259.2655	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	259.2663
259.2655	CT-Shaped Checkerboard LH	ResponseReward	0.0475	259.2666
259.2655	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	259.2670
259.2843	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	259.2862
259.2843	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	259.2863
259.2843	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	259.2864
259.3194	Fixation	Reward	Auto	259.3672
259.3194	Fixation	TaskReward	0.0475	259.3675
260.2656	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	260.2659
260.2656	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	260.2664
260.2656	CT-Shaped Checkerboard LH	ResponseReward	0.0475	260.2666
260.2656	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	260.2670
260.2842	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	260.2861
260.2842	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	260.2862
260.2842	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	260.2863
260.3190	Fixation	Reward	Auto	260.3667
260.3190	Fixation	TaskReward	0.0475	260.3670
261.3187	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	261.3189
261.3187	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	261.3194
261.3187	CT-Shaped Checkerboard LH	ResponseReward	0.0475	261.3197
261.3187	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	261.3202
261.3375	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	261.3394
261.3375	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	261.3395
261.3375	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	261.3396
261.3724	Fixation	Reward	Auto	261.4201
261.3724	Fixation	TaskReward	0.0475	261.4204
262.3191	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	262.3193
262.3191	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	262.3198
262.3191	CT-Shaped Checkerboard LH	ResponseReward	0.0475	262.3202
262.3191	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	262.3206
262.3374	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	262.3394
262.3374	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	262.3395
262.3374	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	262.3395
262.3735	Fixation	Reward	Auto	262.4212
262.3735	Fixation	TaskReward	0.0475	262.4215
262.8879	Fixation	Fixation	Out	262.8881
262.8879	Fixation	Fixation	Out	262.8916
263.1320	Fixation	Fixation	In	263.1322
263.3460	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	263.3463
263.3460	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	263.3468
263.3460	CT-Shaped Checkerboard LH	ResponseReward	0.0475	263.3471
263.3460	CT-Shaped Checkerboard LH	DecideNewState	TRIAL_END	263.3487
263.3641	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	263.3660
263.3641	CT-Shaped Checkerboard LH	NewState	TRIAL_END	263.3661
263.3641	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	263.3662
263.3993	Fixation	Reward	Auto	263.4470
263.3993	Fixation	TaskReward	0.0475	263.4473
263.3641	CT-Shaped Checkerboard LH	TrialCompleted	n/a	263.4474
263.3641	CT-Shaped Checkerboard LH	DecideNewState	INIT_TRIAL	263.4491
263.3641	CT-Shaped Checkerboard LH	NewStimulus	5	263.4548
263.3641	CT-Shaped Checkerboard LH	CombinedStim	GapDL+BlankR	263.4548
263.4760	Fixation	Fixation	Out	263.4762
263.4760	Fixation	Fixation	Out	263.4800
263.3641	CT-Shaped Checkerboard LH	DecideNewState	PREFIXATION	263.4802
263.4974	CT-Shaped Checkerboard LH	NewState	INIT_TRIAL	263.4992
263.4974	CT-Shaped Checkerboard LH	NewState	PREFIXATION	263.4993
263.4974	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	263.4994
263.5077	Fixation	Fixation	In	263.5079
263.6520	Fixation	Fixation	Out	263.6522
263.6520	Fixation	Fixation	Out	263.6559
264.7168	Fixation	Fixation	In	264.7170
264.7299	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	264.7301
264.7373	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	264.7391
264.7373	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	264.7392
265.7564	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	265.7566
265.7564	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	265.7571
265.7564	CT-Shaped Checkerboard LH	ResponseReward	0.0475	265.7574
265.7564	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	265.7578
265.7773	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	265.7796
265.7773	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	265.7797
265.7773	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	265.7797
265.8144	Fixation	Reward	Auto	265.8621
265.8144	Fixation	TaskReward	0.0475	265.8625
266.8009	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	266.8012
266.8009	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	266.8018
266.8009	CT-Shaped Checkerboard LH	ResponseReward	0.0475	266.8021
266.8009	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	266.8025
266.8172	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	266.8195
266.8172	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	266.8196
266.8172	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	266.8197
266.8546	Fixation	Reward	Auto	266.9023
266.8546	Fixation	TaskReward	0.0475	266.9026
267.8544	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	267.8547
267.8544	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	267.8552
267.8544	CT-Shaped Checkerboard LH	ResponseReward	0.0475	267.8555
267.8544	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	267.8560
267.8705	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	267.8725
267.8705	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	267.8726
267.8705	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	267.8728
267.9081	Fixation	Reward	Auto	267.9558
267.9081	Fixation	TaskReward	0.0475	267.9561
268.9078	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	268.9081
268.9078	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	268.9086
268.9078	CT-Shaped Checkerboard LH	ResponseReward	0.0475	268.9089
268.9078	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	268.9093
268.9238	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	268.9257
268.9238	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	268.9258
268.9238	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	268.9259
268.9606	Fixation	Reward	Auto	269.0084
268.9606	Fixation	TaskReward	0.0475	269.0087
269.9347	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	269.9350
269.9347	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	269.9355
269.9347	CT-Shaped Checkerboard LH	ResponseReward	0.0475	269.9357
269.9347	CT-Shaped Checkerboard LH	DecideNewState	TRIAL_END	269.9374
269.9504	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	269.9531
269.9504	CT-Shaped Checkerboard LH	NewState	TRIAL_END	269.9532
269.9504	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	269.9533
269.9880	Fixation	Reward	Auto	270.0358
269.9880	Fixation	TaskReward	0.0475	270.0361
269.9504	CT-Shaped Checkerboard LH	TrialCompleted	n/a	270.0362
269.9504	CT-Shaped Checkerboard RH	NewMiniBlock	22	270.0387
269.9504	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	270.0389
269.9504	CT-Shaped Checkerboard RH	NewStimulus	7	270.0463
269.9504	CT-Shaped Checkerboard RH	CombinedStim	BlankL+GapUR	270.0463
270.0678	Fixation	Fixation	Out	270.0680
270.0678	Fixation	Fixation	Out	270.0718
269.9504	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	270.0720
270.0838	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	270.0856
270.0838	CT-Shaped Checkerboard RH	NewState	PREFIXATION	270.0856
270.0838	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	270.0857
270.0940	Fixation	Fixation	In	270.0942
270.2805	n/a	Response_Initiate	Right	270.2806
270.4942	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	270.4945
270.5104	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	270.5122
270.5104	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	270.5123
270.9992	Fixation	Fixation	Out	270.9994
270.9992	Fixation	Fixation	Out	271.0029
271.3457	Fixation	Fixation	In	271.3460
271.5351	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	271.5353
271.5351	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	271.5359
271.5351	CT-Shaped Checkerboard RH	ResponseReward	0.0475	271.5362
271.5351	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	271.5367
271.5504	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	271.5523
271.5504	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	271.5524
271.5504	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	271.5525
271.5878	Fixation	Reward	Auto	271.6355
271.5878	Fixation	TaskReward	0.0475	271.6358
272.0261	Fixation	Fixation	Out	272.0263
272.0261	Fixation	Fixation	Out	272.0302
272.3557	Fixation	Fixation	In	272.3560
272.5741	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	272.5744
272.5741	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	272.5749
272.5741	CT-Shaped Checkerboard RH	ResponseReward	0.0475	272.5752
272.5741	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	272.5756
272.5903	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	272.5922
272.5903	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	272.5924
272.5903	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	272.5924
272.6277	Fixation	Reward	Auto	272.6754
272.6277	Fixation	TaskReward	0.0475	272.6757
273.6003	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	273.6006
273.6003	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	273.6011
273.6003	CT-Shaped Checkerboard RH	ResponseReward	0.0475	273.6040
273.6003	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	273.6046
273.6169	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	273.6196
273.6169	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	273.6197
273.6169	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	273.6198
273.6543	Fixation	Reward	Auto	273.7020
273.6543	Fixation	TaskReward	0.0475	273.7023
273.7189	Fixation	Fixation	Out	273.7191
273.7189	Fixation	Fixation	Out	273.7228
274.6406	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	274.6409
274.6406	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	274.6414
274.6406	CT-Shaped Checkerboard RH	ResponseReward	0.0475	274.6417
274.6406	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	274.6421
274.6569	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	274.6596
274.6569	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	274.6597
274.6569	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	274.6598
274.6946	Fixation	Reward	Auto	274.7424
274.6946	Fixation	TaskReward	0.0475	274.7427
275.0016	n/a	MRI_Trigger	Received	275.0021
275.6808	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	275.6811
275.6808	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	275.6828
275.6968	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	275.6995
275.6968	CT-Shaped Checkerboard RH	NewState	TRIAL_END	275.6996
275.6968	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	275.6997
275.6968	CT-Shaped Checkerboard RH	TrialCompleted	n/a	275.7346
275.6968	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	275.7364
275.6968	CT-Shaped Checkerboard RH	NewStimulus	7	275.7424
275.6968	CT-Shaped Checkerboard RH	CombinedStim	BlankL+GapUR	275.7424
275.7635	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	275.7653
275.7635	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	275.7654
276.0536	Fixation	Fixation	In	276.0538
277.1348	Fixation	Fixation	Out	277.1350
277.1348	Fixation	Fixation	Out	277.1385
277.3321	Fixation	Fixation	In	277.3323
277.8921	Fixation	Fixation	Out	277.8923
277.8921	Fixation	Fixation	Out	277.8960
278.1585	Fixation	Fixation	In	278.1587
278.3989	Fixation	Fixation	Out	278.3991
278.3989	Fixation	Fixation	Out	278.4025
279.9717	Fixation	Fixation	In	279.9719
280.4790	Fixation	Fixation	Out	280.4792
280.4790	Fixation	Fixation	Out	280.4826
281.4384	Fixation	Fixation	In	281.4386
282.4256	Fixation	Fixation	Out	282.4258
282.4256	Fixation	Fixation	Out	282.4292
283.0164	Fixation	Fixation	In	283.0167
283.1059	Fixation	Fixation	Out	283.1061
283.1059	Fixation	Fixation	Out	283.1095
283.5049	Fixation	Fixation	In	283.5051
283.5123	Fixation	Fixation	Out	283.5125
283.5123	Fixation	Fixation	Out	283.5163
283.8648	Fixation	Fixation	In	283.8650
284.1076	Fixation	Fixation	Out	284.1078
284.1076	Fixation	Fixation	Out	284.1113
284.6652	Fixation	Fixation	In	284.6654
285.3458	Fixation	Fixation	Out	285.3460
285.3458	Fixation	Fixation	Out	285.3495
289.1318	Fixation	Fixation	In	289.1320
289.5185	Fixation	Fixation	Out	289.5187
289.5185	Fixation	Fixation	Out	289.5221
290.9039	n/a	Response_Release	Right	290.9040
290.9228	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	290.9612
290.9761	CT-Shaped Checkerboard RH	NewState	PREFIXATION	290.9785
290.9761	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	290.9786
291.1209	n/a	Hand_Removed	Left	291.1210
292.4384	Fixation	Fixation	In	292.4386
292.4510	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	292.4513
292.4694	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	292.4713
292.4694	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	292.4714
293.3844	Fixation	Fixation	Out	293.3846
293.3844	Fixation	Fixation	Out	293.3881
293.4525	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	293.4528
293.4525	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	293.4533
293.4525	CT-Shaped Checkerboard RH	ResponseReward	0.0475	293.4536
293.4525	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	293.4541
293.4694	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	293.4720
293.4694	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	293.4721
293.4694	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	293.4722
293.5063	Fixation	Reward	Auto	293.5541
293.5063	Fixation	TaskReward	0.0475	293.5544
293.5711	Fixation	Fixation	In	293.5713
294.0518	Fixation	Fixation	Out	294.0519
294.0518	Fixation	Fixation	Out	294.0554
294.4928	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	294.4930
294.4928	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	294.4938
294.5093	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	294.5120
294.5093	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	294.5121
294.5093	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	294.5122
294.5422	Fixation	Fixation	In	294.5424
294.5714	Fixation	Fixation	Out	294.5716
294.5714	Fixation	Fixation	Out	294.5751
295.4936	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	295.4939
295.4936	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	295.4947
295.5093	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	295.5120
295.5093	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	295.5121
295.5093	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	295.5121
295.5191	Fixation	Fixation	In	295.5193
295.9194	n/a	Response_Initiate	Right	295.9195
296.5063	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	296.5065
296.5063	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	296.5074
296.5226	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	296.5245
296.5226	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	296.5246
296.5226	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	296.5247
297.5193	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	297.5196
297.5193	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	297.5201
297.5193	CT-Shaped Checkerboard RH	ResponseReward	0.0475	297.5204
297.5193	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	297.5220
297.5359	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	297.5378
297.5359	CT-Shaped Checkerboard RH	NewState	TRIAL_END	297.5379
297.5359	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	297.5380
297.5731	Fixation	Reward	Auto	297.6209
297.5731	Fixation	TaskReward	0.0475	297.6212
297.5359	CT-Shaped Checkerboard RH	TrialCompleted	n/a	297.6214
297.5359	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	297.6231
